Surface-Form,Link,Part-of-Speech
des anneaux,https://fr.wikipedia.org/wiki/des_anneaux,NNS VBP
des corps,https://fr.wikipedia.org/wiki/des_corps,NNS VBP
analyse fonctionnelle,https://fr.wikipedia.org/wiki/analyse_fonctionnelle,NN NN
géométrie différentielle,https://fr.wikipedia.org/wiki/géométrie_différentielle,NN NN
théorie des nombres,https://fr.wikipedia.org/wiki/théorie_des_nombres,NN NNS NNS
Présentation élémentaire,https://fr.wikipedia.org/wiki/Présentation_élémentaire,NN NN
vecteurs,https://fr.wikipedia.org/wiki/vecteurs,NNS
"dimension arbitraire, éventuellement infinie","https://fr.wikipedia.org/wiki/dimension_arbitraire,_éventuellement_infinie","NN NN , JJ NN"
économie,https://fr.wikipedia.org/wiki/économie,NN
produit national brut,https://fr.wikipedia.org/wiki/produit_national_brut,NN JJ NN
Quelques théorèmes,https://fr.wikipedia.org/wiki/Quelques_théorèmes,NNS NNS
Théorème de la base incomplète,https://fr.wikipedia.org/wiki/Théorème_de_la_base_incomplète,NNP NNP FW NN NN
famille génératrice,https://fr.wikipedia.org/wiki/famille_génératrice,NN NN
famille libre,https://fr.wikipedia.org/wiki/famille_libre,NN NN
base,https://fr.wikipedia.org/wiki/base,NN
cardinal,https://fr.wikipedia.org/wiki/cardinal,NN
espace dual,https://fr.wikipedia.org/wiki/espace_dual,NN JJ
de dimension finie,https://fr.wikipedia.org/wiki/de_dimension_finie,IN NN NN
Formule de Grassmann,https://fr.wikipedia.org/wiki/Formule_de_Grassmann,NNP FW NNP
sous-espaces vectoriels,https://fr.wikipedia.org/wiki/sous-espaces_vectoriels,NNS NNS
matrices,https://fr.wikipedia.org/wiki/matrices,NNS
matrice diagonale,https://fr.wikipedia.org/wiki/matrice_diagonale,NN NN
matrice triangulaire,https://fr.wikipedia.org/wiki/matrice_triangulaire,NN NN
matrice à diagonale dominante,https://fr.wikipedia.org/wiki/matrice_à_diagonale_dominante,NN NNP NN NN
Matrice par bloc,https://fr.wikipedia.org/wiki/Matrice_par_bloc,NNP JJ NN
gigaoctets,https://fr.wikipedia.org/wiki/gigaoctets,NNS
décomposition en produit de facteurs premiers,https://fr.wikipedia.org/wiki/décomposition_en_produit_de_facteurs_premiers,NN FW NN FW FW NNS
crible général de corps de nombres (GNFS),https://fr.wikipedia.org/wiki/crible_général_de_corps_de_nombres_(GNFS),JJ JJ FW FW FW FW ( NNP )
méthode Lanczos,https://fr.wikipedia.org/wiki/méthode_Lanczos,NN NNP
par blocs,https://fr.wikipedia.org/wiki/par_blocs,NN NN
Utilisations,https://fr.wikipedia.org/wiki/Utilisations,NNS
nombres algébriques,https://fr.wikipedia.org/wiki/nombres_algébriques,NNS NNS
Galois,https://fr.wikipedia.org/wiki/Galois,NNP
rationnels,https://fr.wikipedia.org/wiki/rationnels,NNS
espace vectoriel fini,https://fr.wikipedia.org/wiki/espace_vectoriel_fini,NN NN NN
corps finis,https://fr.wikipedia.org/wiki/corps_finis,NN NN
extensions finies,https://fr.wikipedia.org/wiki/extensions_finies,NNS NNS
Groupe fini,https://fr.wikipedia.org/wiki/Groupe_fini,NNP NN
Représentations d'un groupe fini,https://fr.wikipedia.org/wiki/Représentations_d'un_groupe_fini,NNS VBP NN NN
classification des groupes finis,https://fr.wikipedia.org/wiki/classification_des_groupes_finis,NN NNS NNS VBP
théorèmes de Sylow,https://fr.wikipedia.org/wiki/théorèmes_de_Sylow,NNS VBP NNP
Georg Frobenius,https://fr.wikipedia.org/wiki/Georg_Frobenius,NNP NNP
Richard Dedekind,https://fr.wikipedia.org/wiki/Richard_Dedekind,NNP NNP
1896,https://fr.wikipedia.org/wiki/1896,CD
symétries,https://fr.wikipedia.org/wiki/symétries,NNS
entiers algébriques,https://fr.wikipedia.org/wiki/entiers_algébriques,NNS NNS
théorème de Burnside sur les groupes résolubles,https://fr.wikipedia.org/wiki/théorème_de_Burnside_sur_les_groupes_résolubles,NN IN NNP VBD NNS NNS NNS
Richard Brauer,https://fr.wikipedia.org/wiki/Richard_Brauer,NNP NNP
corps fini,https://fr.wikipedia.org/wiki/corps_fini,NN NN
son théorème,https://fr.wikipedia.org/wiki/son_théorème,NN NN
sous-groupes,https://fr.wikipedia.org/wiki/sous-groupes,NNS
exposant,https://fr.wikipedia.org/wiki/exposant,NN
groupe,https://fr.wikipedia.org/wiki/groupe,NN
linéaire,https://fr.wikipedia.org/wiki/linéaire,NN
ℂ,https://fr.wikipedia.org/wiki/ℂ,NN
Théorie des anneaux,https://fr.wikipedia.org/wiki/Théorie_des_anneaux,NNP VBZ NN
polynômes,https://fr.wikipedia.org/wiki/polynômes,NNS
polynôme minimal,https://fr.wikipedia.org/wiki/polynôme_minimal,NN NN
caractéristique,https://fr.wikipedia.org/wiki/caractéristique,NN
morphisme canonique,https://fr.wikipedia.org/wiki/morphisme_canonique,NN NN
Emil Artin,https://fr.wikipedia.org/wiki/Emil_Artin,NNP NNP
noethériens,https://fr.wikipedia.org/wiki/noethériens,NNS
Wedderburn,https://fr.wikipedia.org/wiki/Wedderburn,NN
théorème d'Artin-Wedderburn,https://fr.wikipedia.org/wiki/théorème_d'Artin-Wedderburn,JJ NN
algèbre non commutative,https://fr.wikipedia.org/wiki/algèbre_non_commutative,NN NNS VBP
Un lemme élémentaire,https://fr.wikipedia.org/wiki/Un_lemme_élémentaire,NNP VBD PRP VB
endomorphismes,https://fr.wikipedia.org/wiki/endomorphismes,NNS
une représentation réelle de degré 4,https://fr.wikipedia.org/wiki/une_représentation_réelle_de_degré_4,JJ NN FW FW FW CD
groupe associé,https://fr.wikipedia.org/wiki/groupe_associé,NN NN
Théorie de Galois,https://fr.wikipedia.org/wiki/Théorie_de_Galois,NNP FW NNP
constructible à la règle et au compas,https://fr.wikipedia.org/wiki/constructible_à_la_règle_et_au_compas,JJ NNP NN NN FW NN NN
tour d'extensions quadratiques,https://fr.wikipedia.org/wiki/tour_d'extensions_quadratiques,JJ NNS NNS
duplication du cube,https://fr.wikipedia.org/wiki/duplication_du_cube,NN NN NN
trisection de l'angle,https://fr.wikipedia.org/wiki/trisection_de_l'angle,NN IN NN
polygone régulier,https://fr.wikipedia.org/wiki/polygone_régulier,NN NN
équation polynomiale,https://fr.wikipedia.org/wiki/équation_polynomiale,NN NN
théorème d'Abel,https://fr.wikipedia.org/wiki/théorème_d'Abel,NN NN
radicaux,https://fr.wikipedia.org/wiki/radicaux,NN
groupe de Galois,https://fr.wikipedia.org/wiki/groupe_de_Galois,NN IN NNP
diagonalisables,https://fr.wikipedia.org/wiki/diagonalisables,NNS
Ada,https://fr.wikipedia.org/wiki/Ada,NN
orienté objet,https://fr.wikipedia.org/wiki/orienté_objet,NN NN
années 1980,https://fr.wikipedia.org/wiki/années_1980,NN CD
Présentation,https://fr.wikipedia.org/wiki/Présentation,NN
CII-Honeywell Bull,https://fr.wikipedia.org/wiki/CII-Honeywell_Bull,NNP NNP
Jean Ichbiah,https://fr.wikipedia.org/wiki/Jean_Ichbiah,NNP NNP
cahier des charges,https://fr.wikipedia.org/wiki/cahier_des_charges,NN NNS NNS
département de la Défense des États-Unis,https://fr.wikipedia.org/wiki/département_de_la_Défense_des_États-Unis,NN IN FW NNP VBZ NN
années 1990,https://fr.wikipedia.org/wiki/années_1990,NN CD
langage objet,https://fr.wikipedia.org/wiki/langage_objet,NN NN
Common Lisp,https://fr.wikipedia.org/wiki/Common_Lisp,JJ NNP
Organisation internationale de normalisation,https://fr.wikipedia.org/wiki/Organisation_internationale_de_normalisation,NNP NN FW NN
module,https://fr.wikipedia.org/wiki/module,NN
syntaxe,https://fr.wikipedia.org/wiki/syntaxe,NN
langage Pascal,https://fr.wikipedia.org/wiki/langage_Pascal,NN JJ
programmation par contrat,https://fr.wikipedia.org/wiki/programmation_par_contrat,NN NN NN
temps réel,https://fr.wikipedia.org/wiki/temps_réel,NNS VBP
Profil Ravenscar,https://fr.wikipedia.org/wiki/Profil_Ravenscar,NNP NNP
systèmes temps réel,https://fr.wikipedia.org/wiki/systèmes_temps_réel,NNS NNS VBP
embarqués,https://fr.wikipedia.org/wiki/embarqués,NN
Alstom,https://fr.wikipedia.org/wiki/Alstom,NN
Siemens Mobility,https://fr.wikipedia.org/wiki/Siemens_Mobility,NNS NNP
Ansaldo STS,https://fr.wikipedia.org/wiki/Ansaldo_STS,NNP NNP
Thales Air Systems,https://fr.wikipedia.org/wiki/Thales_Air_Systems,NNP NNP NNPS
Thales Avionics,https://fr.wikipedia.org/wiki/Thales_Avionics,NNS NNS
Airbus,https://fr.wikipedia.org/wiki/Airbus,NN
EADS Défense et sécurité,https://fr.wikipedia.org/wiki/EADS_Défense_et_sécurité,NNP NNP VBZ NN
Thales Alenia Space,https://fr.wikipedia.org/wiki/Thales_Alenia_Space,NNP NNP NNP
EADS Astrium,https://fr.wikipedia.org/wiki/EADS_Astrium,NNP NNP
CNES,https://fr.wikipedia.org/wiki/CNES,NN
Arianespace,https://fr.wikipedia.org/wiki/Arianespace,NN
2013,https://fr.wikipedia.org/wiki/2013,CD
compilateurs,https://fr.wikipedia.org/wiki/compilateurs,NNS
systèmes d’exploitation,https://fr.wikipedia.org/wiki/systèmes_d’exploitation,NNS VBP CD NN
architectures matérielles,https://fr.wikipedia.org/wiki/architectures_matérielles,NNS NNS
GNAT,https://fr.wikipedia.org/wiki/GNAT,NN
GNU Compiler Collection,https://fr.wikipedia.org/wiki/GNU_Compiler_Collection,NNP NNP NNP
programmation informatique,https://fr.wikipedia.org/wiki/programmation_informatique,NN NN
programmation,https://fr.wikipedia.org/wiki/programmation,NN
Autres langages dans la mouvance Ada,https://fr.wikipedia.org/wiki/Autres_langages_dans_la_mouvance_Ada,NNS NNS NNS VBP NN NNP
Pascal,https://fr.wikipedia.org/wiki/Pascal,JJ
Bertrand Meyer,https://fr.wikipedia.org/wiki/Bertrand_Meyer,NNP NNP
Eiffel,https://fr.wikipedia.org/wiki/Eiffel,NN
SPARK,https://fr.wikipedia.org/wiki/SPARK,NN
PL/SQL,https://fr.wikipedia.org/wiki/PL/SQL,NN
VHDL,https://fr.wikipedia.org/wiki/VHDL,NN
CEI 61131-3,https://fr.wikipedia.org/wiki/CEI_61131-3,NNP JJ
texte structuré,https://fr.wikipedia.org/wiki/texte_structuré,NN NN
\,https://fr.wikipedia.org/wiki/\,NN
Hello world,https://fr.wikipedia.org/wiki/Hello_world,NNP NN
Wikibooks:Ada Programming/Basic,https://fr.wikipedia.org/wiki/Wikibooks:Ada_Programming/Basic,NNS : NNP NNP
Bref historique,https://fr.wikipedia.org/wiki/Bref_historique,NNP NN
1974,https://fr.wikipedia.org/wiki/1974,CD
département de la Défense,https://fr.wikipedia.org/wiki/département_de_la_Défense,NN IN FW NNP
américain,https://fr.wikipedia.org/wiki/américain,NN
intelligence artificielle,https://fr.wikipedia.org/wiki/intelligence_artificielle,NN NN
1977,https://fr.wikipedia.org/wiki/1977,CD
1980,https://fr.wikipedia.org/wiki/1980,CD
Alsys,https://fr.wikipedia.org/wiki/Alsys,NN
1983,https://fr.wikipedia.org/wiki/1983,CD
États-Unis,https://fr.wikipedia.org/wiki/États-Unis,NN
ANSI,https://fr.wikipedia.org/wiki/ANSI,NN
1987,https://fr.wikipedia.org/wiki/1987,CD
norme internationale,https://fr.wikipedia.org/wiki/norme_internationale,JJ NN
ISO,https://fr.wikipedia.org/wiki/ISO,NN
1990,https://fr.wikipedia.org/wiki/1990,CD
1991,https://fr.wikipedia.org/wiki/1991,CD
1992,https://fr.wikipedia.org/wiki/1992,CD
Ada9X Program Office,https://fr.wikipedia.org/wiki/Ada9X_Program_Office,NNP NNP NNP
Université de New York,https://fr.wikipedia.org/wiki/Université_de_New_York,NNP FW NNP NNP
librement,https://fr.wikipedia.org/wiki/librement,NN
GCC,https://fr.wikipedia.org/wiki/GCC,NN
GNU,https://fr.wikipedia.org/wiki/GNU,NN
1994,https://fr.wikipedia.org/wiki/1994,CD
Ada Core Technologies,https://fr.wikipedia.org/wiki/Ada_Core_Technologies,NNP NNP NNS
AdaCore,https://fr.wikipedia.org/wiki/AdaCore,RB
1995,https://fr.wikipedia.org/wiki/1995,CD
CEI,https://fr.wikipedia.org/wiki/CEI,NN
programmation orientée objet,https://fr.wikipedia.org/wiki/programmation_orientée_objet,NN NN NN
1996,https://fr.wikipedia.org/wiki/1996,CD
2000,https://fr.wikipedia.org/wiki/2000,CD
Ada Conformity Assessment Authority,https://fr.wikipedia.org/wiki/Ada_Conformity_Assessment_Authority,NNP NNP NNP NNP
rapport,https://fr.wikipedia.org/wiki/rapport,NN
Software Engineering Institute,https://fr.wikipedia.org/wiki/Software_Engineering_Institute,NNP NNP NNP
2007,https://fr.wikipedia.org/wiki/2007,CD
2012,https://fr.wikipedia.org/wiki/2012,CD
multi-cœurs,https://fr.wikipedia.org/wiki/multi-cœurs,NNS
2016,https://fr.wikipedia.org/wiki/2016,CD
MaRTE OS,https://fr.wikipedia.org/wiki/MaRTE_OS,NNP NNP
Ada Information Clearinghouse,https://fr.wikipedia.org/wiki/Ada_Information_Clearinghouse,NNP NNP NNP
Ada France,https://fr.wikipedia.org/wiki/Ada_France,NNP NNP
fr.comp.lang.ada,https://fr.wikipedia.org/wiki/fr.comp.lang.ada,NN
comp.lang.ada,https://fr.wikipedia.org/wiki/comp.lang.ada,NN
Les pages libres d’AdaCore,https://fr.wikipedia.org/wiki/Les_pages_libres_d’AdaCore,NNP NNS VBZ JJ NNS VBP
Developpez,https://fr.wikipedia.org/wiki/Developpez,NN
un cours Ada95 complet (sauf temps réel),https://fr.wikipedia.org/wiki/un_cours_Ada95_complet_(sauf_temps_réel),JJ NNS NNP NN ( JJ NNS NN )
"MIL-STD-1815A, Ada Programming Language","https://fr.wikipedia.org/wiki/MIL-STD-1815A,_Ada_Programming_Language","NNP , NNP NNP NN"
Site d'information sur Ada 2012,https://fr.wikipedia.org/wiki/Site_d'information_sur_Ada_2012,NNP NN NN NNP CD
11,https://fr.wikipedia.org/wiki/11,CD
novembre,https://fr.wikipedia.org/wiki/novembre,NN
1866,https://fr.wikipedia.org/wiki/1866,CD
Moulins,https://fr.wikipedia.org/wiki/Moulins,NNS
Allier,https://fr.wikipedia.org/wiki/Allier,NN
21,https://fr.wikipedia.org/wiki/21,CD
septembre,https://fr.wikipedia.org/wiki/septembre,NN
1936,https://fr.wikipedia.org/wiki/1936,CD
Châteaumeillant,https://fr.wikipedia.org/wiki/Châteaumeillant,NN
Cher,https://fr.wikipedia.org/wiki/Cher,NN
linguiste,https://fr.wikipedia.org/wiki/linguiste,NN
Biographie,https://fr.wikipedia.org/wiki/Biographie,NN
lycée Théodore-de-Banville,https://fr.wikipedia.org/wiki/lycée_Théodore-de-Banville,JJ NNP
faculté des lettres de Paris,https://fr.wikipedia.org/wiki/faculté_des_lettres_de_Paris,NN NNS VBZ IN NNP
1885,https://fr.wikipedia.org/wiki/1885,CD
Louis Havet,https://fr.wikipedia.org/wiki/Louis_Havet,NNP NNP
Michel Bréal,https://fr.wikipedia.org/wiki/Michel_Bréal,NNP NNP
Collège de France,https://fr.wikipedia.org/wiki/Collège_de_France,NNP FW NNP
Ferdinand de Saussure,https://fr.wikipedia.org/wiki/Ferdinand_de_Saussure,NNP FW NNP
École pratique des hautes études,https://fr.wikipedia.org/wiki/École_pratique_des_hautes_études,JJ NN NNS VBZ NNS
grammaire comparée,https://fr.wikipedia.org/wiki/grammaire_comparée,NN NN
iranien,https://fr.wikipedia.org/wiki/iranien,NN
doctorat,https://fr.wikipedia.org/wiki/doctorat,NN
langues indo-européennes,https://fr.wikipedia.org/wiki/langues_indo-européennes,NNS NNS
Auguste Carrière,https://fr.wikipedia.org/wiki/Auguste_Carrière,NN NNP
arménien,https://fr.wikipedia.org/wiki/arménien,NN
École des langues orientales,https://fr.wikipedia.org/wiki/École_des_langues_orientales,JJ NNS NNS NNS
Académie des inscriptions et belles-lettres,https://fr.wikipedia.org/wiki/Académie_des_inscriptions_et_belles-lettres,NNP NNS NNS VBP NNS
Émile Benveniste,https://fr.wikipedia.org/wiki/Émile_Benveniste,JJ NN
Marcel Cohen,https://fr.wikipedia.org/wiki/Marcel_Cohen,NNP NNP
Georges Dumézil,https://fr.wikipedia.org/wiki/Georges_Dumézil,NNS NNP
André Martinet,https://fr.wikipedia.org/wiki/André_Martinet,NNP NNP
Aurélien Sauvageot,https://fr.wikipedia.org/wiki/Aurélien_Sauvageot,NNP NNP
Lucien Tesnière,https://fr.wikipedia.org/wiki/Lucien_Tesnière,NNP NNP
Joseph Vendryes,https://fr.wikipedia.org/wiki/Joseph_Vendryes,NNP NNP
Charles Haguenauer,https://fr.wikipedia.org/wiki/Charles_Haguenauer,NNP NNP
Jean Paulhan,https://fr.wikipedia.org/wiki/Jean_Paulhan,NNP NNP
Gustave Guillaume,https://fr.wikipedia.org/wiki/Gustave_Guillaume,NNP NNP
grammaticalisation,https://fr.wikipedia.org/wiki/grammaticalisation,NN
Études arméniennes,https://fr.wikipedia.org/wiki/Études_arméniennes,NNS NNS
1890,https://fr.wikipedia.org/wiki/1890,CD
Caucase,https://fr.wikipedia.org/wiki/Caucase,NN
1902,https://fr.wikipedia.org/wiki/1902,CD
chaire d'arménien de l'École des langues orientales,https://fr.wikipedia.org/wiki/chaire_d'arménien_de_l'École_des_langues_orientales,NN NN IN FW NNS NNS NNS
1903,https://fr.wikipedia.org/wiki/1903,CD
Hratchia Adjarian,https://fr.wikipedia.org/wiki/Hratchia_Adjarian,NNP NNP
1919,https://fr.wikipedia.org/wiki/1919,CD
1920,https://fr.wikipedia.org/wiki/1920,CD
Revue des études arméniennes,https://fr.wikipedia.org/wiki/Revue_des_études_arméniennes,NNP VBZ NNS NNS
Frédéric Macler,https://fr.wikipedia.org/wiki/Frédéric_Macler,NNP NNP
Études homériques,https://fr.wikipedia.org/wiki/Études_homériques,NNS NNS
Milman Parry,https://fr.wikipedia.org/wiki/Milman_Parry,NNP NNP
épithète homérique,https://fr.wikipedia.org/wiki/épithète_homérique,NN NN
l'Iliade,https://fr.wikipedia.org/wiki/l'Iliade,NN
Matija Murko,https://fr.wikipedia.org/wiki/Matija_Murko,NNP NNP
Slovénie,https://fr.wikipedia.org/wiki/Slovénie,NN
Balkans,https://fr.wikipedia.org/wiki/Balkans,NNS
Bosnie-Herzégovine,https://fr.wikipedia.org/wiki/Bosnie-Herzégovine,NN
Albert Lord,https://fr.wikipedia.org/wiki/Albert_Lord,NNP NNP
Principaux ouvrages,https://fr.wikipedia.org/wiki/Principaux_ouvrages,NNP NNS
1912,https://fr.wikipedia.org/wiki/1912,CD
1908,https://fr.wikipedia.org/wiki/1908,CD
1913,https://fr.wikipedia.org/wiki/1913,CD
1921,https://fr.wikipedia.org/wiki/1921,CD
1923,https://fr.wikipedia.org/wiki/1923,CD
1924,https://fr.wikipedia.org/wiki/1924,CD
ISBN,https://fr.wikipedia.org/wiki/ISBN,NN
1932,https://fr.wikipedia.org/wiki/1932,CD
Alfred Ernout,https://fr.wikipedia.org/wiki/Alfred_Ernout,NNP NNP
BnF,https://fr.wikipedia.org/wiki/BnF,NN
FRBNF37707942,https://fr.wikipedia.org/wiki/FRBNF37707942,NN
Notes,https://fr.wikipedia.org/wiki/Notes,NNS
logique,https://fr.wikipedia.org/wiki/logique,NN
calcul des propositions,https://fr.wikipedia.org/wiki/calcul_des_propositions,NN NNS NNS
George Boole,https://fr.wikipedia.org/wiki/George_Boole,NNP NNP
circuits électroniques,https://fr.wikipedia.org/wiki/circuits_électroniques,NNS NNS
Claude Shannon,https://fr.wikipedia.org/wiki/Claude_Shannon,NNP NNP
Exemple introductif,https://fr.wikipedia.org/wiki/Exemple_introductif,NNP NN
Algèbre de Boole des valeurs de vérité,https://fr.wikipedia.org/wiki/Algèbre_de_Boole_des_valeurs_de_vérité,NNP FW NNP FW FW FW FW
lois,https://fr.wikipedia.org/wiki/lois,NN
Conjonction,https://fr.wikipedia.org/wiki/Conjonction,NN
Fonction ET,https://fr.wikipedia.org/wiki/Fonction_ET,NN NNP
Conjonction logique,https://fr.wikipedia.org/wiki/Conjonction_logique,NN NN
Perl,https://fr.wikipedia.org/wiki/Perl,NN
C,https://fr.wikipedia.org/wiki/C,SYM
PHP,https://fr.wikipedia.org/wiki/PHP,NN
Swift,https://fr.wikipedia.org/wiki/Swift,NN
Python,https://fr.wikipedia.org/wiki/Python,NN
APL,https://fr.wikipedia.org/wiki/APL,NN
table d'addition,https://fr.wikipedia.org/wiki/table_d'addition,JJ NN
de multiplication,https://fr.wikipedia.org/wiki/de_multiplication,IN NN
table de vérité,https://fr.wikipedia.org/wiki/table_de_vérité,NN FW NN
Disjonction,https://fr.wikipedia.org/wiki/Disjonction,NN
Fonction OU,https://fr.wikipedia.org/wiki/Fonction_OU,NN NNP
Disjonction logique,https://fr.wikipedia.org/wiki/Disjonction_logique,NN NN
algèbre de Boole,https://fr.wikipedia.org/wiki/algèbre_de_Boole,NN IN NNP
anneau de Boole,https://fr.wikipedia.org/wiki/anneau_de_Boole,NN IN NNP
Négation,https://fr.wikipedia.org/wiki/Négation,NN
Fonction NON,https://fr.wikipedia.org/wiki/Fonction_NON,NN NNP
Négation logique,https://fr.wikipedia.org/wiki/Négation_logique,NN NN
